flame_vert_id  off_vert_id  dist
    731      759590   0.056652
    732      752631   0.058448
    733      752632   0.063979
    734      754370   0.068360
    735      761352   0.065821
    736     1169504   0.121803
    737     1127156   0.127350
    738      833568   0.006885
    739      846029   0.004214
    740      819204   0.192015
    741      854650   0.069020
    742      854650   0.069955
    743      854650   0.071348
    744      854650   0.071438
    745      819204   0.189651
    746      761357   0.174475
    747      757853   0.175741
    748      786011   0.121016
    749      854650   0.085748
    750      854650   0.084173
    751      854650   0.083849
    752      854650   0.085026
    753      787754   0.106882
    754      950367   0.004108
    755      931915   0.008600
    756      945333   0.010167
    757      935258   0.008669
    758      962067   0.003076
    759      967058   0.001769
    760      960387   0.009374
    761      960386   0.009257
    762      940288   0.010165
    763      928596   0.007725
    764      978701   0.000813
    765      975356   0.002534
    766      970361   0.002378
    767      975362   0.000143
    768      933585   0.008028
    769      940284   0.008225
    770      953704   0.001664
    771      933585   0.003973
    772      926932   0.006222
    773      950360   0.001789
    774      973696   0.006369
    775      947008   0.002702
    776      817459   0.083406
    777      817459   0.083814
    778      817459   0.081958
    779      854650   0.077189
    780      854650   0.078628
    781      854650   0.081685
    782      854650   0.080729
    783      794777   0.083718
    784     1098039   0.077571
    785     1098039   0.085923
    786     1098039   0.091855
    787      854650   0.086103
    788      854650   0.086372
    789      854650   0.084433
    790      854650   0.084704
    791      854650   0.070720
    792      854650   0.069182
    793      817459   0.092000
    794      817459   0.090358
    795     1117273   0.085886
    796      782514   0.080535
    797      665510   0.039365
    798      590755   0.047294
    799      668736   0.056618
    800      817459   0.089247
    801      817459   0.090729
    802      670360   0.051909
    803      573654   0.053878
    804      573654   0.063948
    805      668736   0.072217
    806      756113   0.080489
    807      812491   0.016160
    808      812491   0.015800
    809      812489   0.015133
    810      844024   0.072752
    811      842248   0.073000
    812      844024   0.073189
    813      844024   0.072819
    814      812489   0.015388
    815      812489   0.016928
    816      812489   0.016238
    817      844024   0.071591
    818      844024   0.071702
    819      844024   0.070250
    820      844024   0.069998
    821      812491   0.017510
    822      812491   0.016771
    823      812491   0.016446
    824      780665   0.016444
    825      780665   0.017231
    826      824746   0.016899
    827      821222   0.015857
    828      784160   0.016086
    829      824746   0.015285
    830      842248   0.073596
    831      842248   0.073205
    832      842248   0.073665
    833      817459   0.085472
    834      844024   0.087750
    835      844024   0.085723
    836      822697   0.083249
    837      777154   0.021343
    838      777154   0.021042
    839      844024   0.095653
    840      777155   0.021517
    841      780663   0.018770
    842      780662   0.018535
    843      815702   0.075997
    844      815702   0.075638
    845      815702   0.081234
    846      777154   0.020522
    847      777154   0.020854
    848      780664   0.018825
    849      854650   0.079093
    850      854650   0.076636
    851      854650   0.075113
    852      854650   0.077934
    853      844024   0.072584
    854      854650   0.072167
    855      854650   0.072528
    856      817459   0.070823
    857      824460   0.073541
    858      842248   0.072451
    859      842248   0.071306
    860      851103   0.094286
    861      844024   0.096309
    862      844024   0.096043
    863      851103   0.094202
    864      784160   0.018129
    865      780662   0.018109
    866      854650   0.070214
    867      854650   0.074630
    868      854650   0.068566
    869      817459   0.094113
    870      815702   0.093864
    871      815702   0.095774
    872      817459   0.095762
    873      817459   0.078138
    874      822697   0.077895
    875      817459   0.076282
    876      817459   0.076325
    877      780662   0.017929
    878      819494   0.013566
    879      819494   0.013351
    880      828300   0.014482
    881      826519   0.014807
    882      821230   0.013898
    883      815998   0.013527
    884      815998   0.013279
    885      817757   0.013270
    886      854650   0.127388
    887      854650   0.108857
    888      844024   0.112746
    889      844024   0.128682
    890      854650   0.085126
    891      854650   0.083497
    892      817459   0.069960
    893      817459   0.068846
    894      815702   0.070763
    895      817459   0.070638
    896      826513   0.016055
    897      784160   0.016036
    898      822996   0.013204
    899      822992   0.013225
    900      817459   0.098992
    901      817459   0.097863
    902      830077   0.014211
    903      828294   0.015788
    904      784160   0.016033
    905      784160   0.016082
    906      822992   0.013067
    907      835408   0.013068
    908      837185   0.013791
    909      833624   0.013809
    910      815702   0.075808
    911      815702   0.080202
    912      815702   0.078465
    913      815702   0.076180
    914      817459   0.073986
    915      817459   0.073640
    916      817459   0.073442
    917      817459   0.073367
    918      822996   0.013274
    919      822996   0.013289
    920      817459   0.067497
    921      815702   0.071116
    922      810729   0.017565
    923      805404   0.018202
    924      805404   0.018126
    925      854650   0.084194
    926      812495   0.017608
    927      810738   0.020340
    928      807192   0.020801
    929      814270   0.021753
    930      817459   0.072249
    931      817459   0.072192
    932      817459   0.074038
    933      854650   0.066510
    934      854650   0.067723
    935      815702   0.075945
    936      815702   0.075818
    937      815702   0.075153
    938      817459   0.076505
    939      816028   0.021012
    940      817459   0.086408
    941      844024   0.088645
    942      849670   0.023926
    943      826561   0.021627
    944      817790   0.022924
    945      812491   0.016927
    946      812491   0.016245
    947      812491   0.017171
    948      808958   0.017795
    949      814257   0.016950
    950      812491   0.016142
    951      812491   0.015511
    952      812491   0.015274
    953      812489   0.014549
    954      812489   0.014801
    955      816002   0.013960
    956      844024   0.098189
    957      854650   0.089232
    958      816002   0.014196
    959      816002   0.013882
    960      821248   0.014450
    961      823001   0.013795
    962      812491   0.015375
    963      814257   0.016289
    964      814257   0.017185
    965      814257   0.018032
    966      805406   0.018647
    967      814257   0.017808
    968      817778   0.018468
    969      814257   0.017263
    970      814257   0.016688
    971      805406   0.018757
    972      814263   0.019542
    973      815702   0.073162
    974      815702   0.073445
    975      815702   0.074013
    976      817459   0.073243
    977      814254   0.015617
    978      814257   0.016047
    979      821248   0.014836
    980      821248   0.014412
    981      854650   0.081784
    982      817459   0.082661
    983      817459   0.080275
    984      817459   0.078882
    985      823001   0.013768
    986      823005   0.014094
    987      822697   0.095118
    988      817459   0.095534
    989      817459   0.096905
    990      822697   0.096316
    991      821230   0.014434
    992      821230   0.015564
    993      815998   0.015041
    994      815998   0.013953
    995      816002   0.014580
    996      854650   0.075320
    997      822697   0.078791
    998      822697   0.078516
    999      816002   0.015602
   1000      815998   0.017841
   1001      815998   0.021603
   1002      816002   0.021664
   1003      816002   0.018121
   1004      815702   0.076449
   1005      815702   0.074818
   1006      819494   0.018518
   1007      819494   0.022016
   1008      824746   0.019260
   1009      854650   0.067073
   1010      777155   0.021866
   1011      780665   0.018814
   1012      777155   0.015436
   1013      777155   0.014652
   1014      771923   0.013907
   1015      771923   0.015191
   1016      780766   0.155044
   1017      779012   0.157917
   1018      777252   0.172383
   1019      775446   0.015351
   1020      775446   0.015358
   1021      775449   0.015813
   1022      775449   0.015923
   1023      775446   0.015406
   1024      817459   0.093873
   1025      817459   0.095291
   1026      817459   0.091933
   1027      817459   0.090397
   1028      817459   0.086321
   1029      817459   0.086301
   1030      817459   0.091691
   1031      817459   0.078474
   1032      817459   0.077351
   1033      784217   0.016264
   1034      778955   0.015147
   1035      854650   0.076059
   1036      854650   0.079120
   1037      851103   0.091074
   1038      851103   0.087914
   1039      822697   0.096409
   1040      817459   0.096898
   1041      817459   0.094247
   1042      822697   0.094798
   1043      771923   0.015130
   1044      771923   0.015370
   1045      789459   0.020740
   1046      784219   0.020224
   1047      822697   0.090353
   1048      822697   0.090828
   1049      844024   0.069481
   1050      822697   0.067538
   1051      817459   0.076862
   1052      817459   0.074612
   1053      854650   0.088107
   1054      854650   0.083088
   1055      854650   0.087231
   1056      854650   0.081482
   1057      854650   0.080065
   1058      854650   0.081487
   1059      785960   0.017934
   1060      791206   0.018749
   1061      791208   0.021286
   1062      794733   0.019481
   1063      789461   0.024229
   1064      785968   0.023783
   1065      784219   0.023157
   1066      851103   0.085038
   1067      851103   0.088015
   1068      789463   0.024474
   1069      842248   0.074130
   1070      844024   0.075021
   1071      844024   0.073410
   1072      817459   0.088204
   1073      844024   0.089464
   1074      817459   0.073824
   1075      789463   0.024524
   1076      817459   0.075798
   1077      817459   0.073580
   1078      817459   0.075069
   1079      817459   0.074756
   1080      817459   0.074304
   1081      817459   0.074357
   1082      844024   0.073358
   1083      854650   0.072924
   1084      844024   0.072510
   1085      792972   0.024580
   1086      801851   0.024427
   1087      907126   0.025290
   1088      867150   0.024883
   1089      815702   0.084987
   1090      817459   0.085919
   1091      817459   0.092420
   1092      892171   0.027944
   1093      812491   0.017466
   1094      815702   0.078205
   1095      817459   0.079123
   1096      808958   0.018136
   1097      815702   0.086118
   1098      815702   0.082726
   1099      815702   0.081849
   1100      815702   0.082109
   1101      812491   0.018131
   1102      854650   0.078311
   1103      854650   0.080841
   1104      854650   0.080695
   1105      854650   0.078870
   1106      854650   0.074521
   1107      854650   0.077264
   1108      812491   0.018736
   1109      844024   0.093639
   1110      851103   0.092672
   1111      844024   0.094438
   1112      844024   0.095204
   1113      805404   0.018822
   1114      805404   0.018423
   1115      812491   0.019253
   1116      812491   0.022231
   1117      812491   0.022846
   1118      817459   0.080343
   1119      817459   0.080380
   1120      817459   0.083658
   1121      815702   0.086102
   1122      815702   0.082531
   1123      815702   0.081527
   1124      817459   0.094960
   1125      812491   0.020065
   1126      812489   0.018605
   1127      812489   0.021911
   1128      808958   0.023542
   1129      805404   0.024043
   1130      817459   0.079123
   1131      817459   0.080500
   1132      812491   0.020700
   1133      817459   0.078338
   1134      808958   0.021352
   1135      805402   0.019357
   1136      817459   0.073519
   1137      817459   0.074181
   1138      817459   0.075823
   1139      817459   0.080757
   1140      817459   0.079501
   1141      815702   0.075853
   1142      796510   0.021802
   1143      791208   0.021758
   1144      801847   0.019853
   1145      815702   0.074625
   1146      794733   0.020379
   1147      805404   0.021733
   1148     1110578   0.157555
   1149      844024   0.164624
   1150      791208   0.021582
   1151      794733   0.020033
   1152      805404   0.018628
   1153      805404   0.019014
   1154      792972   0.019580
   1155      805406   0.019183
   1156      815702   0.075053
   1157      815702   0.079529
   1158      815702   0.080258
   1159      815702   0.076423
   1160      817459   0.089527
   1161      805408   0.019810
   1162      805408   0.019417
   1163      792972   0.019656
   1164      794742   0.019569
   1165      817459   0.095793
   1166      824460   0.077161
   1167      844024   0.076728
   1168      807192   0.020324
   1169      807192   0.020095
   1170      805404   0.019305
   1171      844024   0.074255
   1172      844024   0.074452
   1173      844024   0.075455
   1174      844024   0.075548
   1175      796510   0.019772
   1176      792972   0.018915
   1177      844024   0.076361
   1178      844024   0.075719
   1179      854650   0.074891
   1180      844024   0.076359
   1181      791212   0.018712
   1182      789463   0.019046
   1183      789461   0.018125
   1184      787714   0.017724
   1185      844024   0.074994
   1186      844024   0.074450
   1187      844024   0.075874
   1188      844024   0.076530
   1189      787714   0.017444
   1190      784221   0.016758
   1191      815702   0.082453
   1192      817459   0.084563
   1193      784221   0.016515
   1194      785966   0.017199
   1195      791208   0.019332
   1196      817459   0.094589
   1197      817459   0.095143
   1198      817459   0.093172
   1199      817459   0.094513
   1200      791208   0.018716
   1201      789459   0.017884
   1202      784213   0.017082
   1203      844024   0.069484
   1204      844024   0.071276
   1205      851103   0.071538
   1206      817459   0.095236
   1207      817459   0.096876
   1208      854650   0.070894
   1209      854650   0.070699
   1210     1139452   0.046558
   1211     1142932   0.059911
   1212     1147998   0.060120
   1213     1159561   0.047826
   1214      817459   0.074167
   1215      815702   0.073631
   1216      784213   0.015900
   1217      784213   0.016586
   1218      782456   0.015419
   1219      844024   0.073631
   1220      844024   0.075966
   1221      844024   0.074817
   1222      844024   0.072487
   1223      844024   0.072617
   1224      782456   0.015958
   1225      771911   0.012975
   1226      771923   0.012080
   1227      780712   0.018598
   1228      789445   0.021453
   1229      777155   0.020255
   1230      777155   0.017661
   1231      844024   0.076039
   1232      777154   0.018194
   1233      777154   0.017325
   1234      844024   0.075137
   1235      844024   0.073744
   1236      854650   0.073784
