flame_vert_id  off_vert_id  dist
   2051      113142   0.001739
   2052      110464   0.001036
   2053      107457   0.000923
   2054      112137   0.001369
   2055      115112   0.000889
   2056      113456   0.000781
   2057      125233   0.002920
   2058      121344   0.000242
   2059      118073   0.001255
   2060      114801   0.002205
   2061      117430   0.001669
   2062      114791   0.000782
   2063      111160   0.003203
   2064      119048   0.001723
   2065      121983   0.001067
   2066      116094   0.001108
   2067      114773   0.000830
   2068      111127   0.000798
   2069      107478   0.001396
   2070      108828   0.002392
   2071      121029   0.002601
   2072      123960   0.003309
   2073      117443   0.003411
   2074      118760   0.004308
   2075      112833   0.003847
   2076      117132   0.003993
   2077      125908   0.003673
   2078      129773   0.002809
   2079      133619   0.001155
   2080      125920   0.004194
   2081      129467   0.002501
   2082      120097   0.004571
   2083      125293   0.003479
   2084      101680   0.000433
   2085       99999   0.000387
   2086      103015   0.000256
   2087      104696   0.000462
   2088       56699   0.000044
   2089       49640   0.000716
   2090       50306   0.000763
   2091       57384   0.000480
   2092      123974   0.004914
   2093      117794   0.004303
   2094      112848   0.004156
   2095      111174   0.003440
   2096      110873   0.005085
   2097      115841   0.004383
   2098      114845   0.004250
   2099      107857   0.004538
   2100      118150   0.004068
   2101      111886   0.004217
   2102      106535   0.003233
   2103      101793   0.003627
   2104      101444   0.003045
   2105      101799   0.003078
   2106      107531   0.003573
   2107      106175   0.003713
   2108      100157   0.001131
   2109      100487   0.001354
   2110      102823   0.003010
   2111      101470   0.003303
   2112      101153   0.002400
   2113      101094   0.001642
   2114       99066   0.000806
   2116      108120   0.000615
   2117      105094   0.000205
   2118       83647   0.000808
   2119       86310   0.000614
   2120       86295   0.000442
   2121       79964   0.001414
   2122       96369   0.000617
   2123      105693   0.000340
   2124      107043   0.000451
   2125       94351   0.000488
   2126       91651   0.000397
   2127       89304   0.000498
   2128       22529   0.006457
   2129       24346   0.007009
   2134       65698   0.001404
   2135       73910   0.001091
   2136       54744   0.004008
   2137       63632   0.003289
   2138       70108   0.001887
   2139       73977   0.001192
   2140       79053   0.000888
   2141       72605   0.001739
   2142       82426   0.001920
   2143       91449   0.001347
   2148       33094   0.011219
   2149      170332   0.017541
   2150      170801   0.018172
   2152       26648   0.018377
   2153       34098   0.003927
   2154       22950   0.030269
   2155       23573   0.021030
   2156       26951   0.023749
   2157       23880   0.013051
   2158       26003   0.006919
   2159       29744   0.003298
   2160       35080   0.001251
   2161       41717   0.000440
   2163      117082   0.004411
   2164      116753   0.004958
   2165       68387   0.002598
   2166       64044   0.004076
   2167       71952   0.004061
   2168       75079   0.003156
   2169      118391   0.005814
   2170      118063   0.006246
   2171      119045   0.007197
   2172      130991   0.008064
   2173      120351   0.008569
   2174      119046   0.008157
   2175      137775   0.038590
   2176       67048   0.002265
   2177       68847   0.001789
   2178       74848   0.001562
   2179       74517   0.001600
   2180      100223   0.002462
   2181      102571   0.002306
   2182      109288   0.001321
   2183      105940   0.001788
   2184      109969   0.000380
   2185      114941   0.000842
   2186       42253   0.001095
   2187       41265   0.000843
   2188       79436   0.002902
   2189       81785   0.002331
   2190       99333   0.000732
   2191       97316   0.000545
   2192       92614   0.000504
   2193       92956   0.000892
   2194       89932   0.000545
   2195       89591   0.000684
   2196       59473   0.000620
   2197       53068   0.000866
   2198       55197   0.000554
   2199       60889   0.001033
   2200       22490   0.013975
   2201       16171   0.013976
   2202       81579   0.000454
   2203       81903   0.000336
   2204       84599   0.000180
   2205       84608   0.000396
   2206      108706   0.001488
   2207      106692   0.001393
   2208      145367   0.045338
   2209      147128   0.045117
   2212      101888   0.020311
   2213       87446   0.020983
   2214       83112   0.023142
   2215       75396   0.028199
   2216       87114   0.036008
   2217       93147   0.032778
   2220       95984   0.001409
   2221       98668   0.001667
   2228      121909   0.002923
   2229      118003   0.003851
   2230      119635   0.005565
   2231      119310   0.004351
   2232      123849   0.004079
   2233      128353   0.002428
   2234      121583   0.007232
   2235      120936   0.007473
   2236      119961   0.005788
   2237      118657   0.002435
   2238      132865   0.004224
   2239      131904   0.003958
   2240      129653   0.002647
   2241      130939   0.003280
   2242      119637   0.005692
   2243      119963   0.007081
   2244      121591   0.005559
   2245      118986   0.003349
   2246      117677   0.002978
   2247      121590   0.004180
   2248      131896   0.004550
   2249      121588   0.003368
   2251      154911   0.027867
   2252      148548   0.035354
   2253      149382   0.040977
   2254      154405   0.037109
   2256       70539   0.006039
   2257       61527   0.014238
   2258       70887   0.019482
   2259       76068   0.014016
   2260       51557   0.020126
   2261       60102   0.027353
   2262       70884   0.036171
   2264       97575   0.001996
   2265       97911   0.001981
   2266       96572   0.002417
   2267       96573   0.002306
   2268       97240   0.001742
   2269       97243   0.001840
   2270       96904   0.001396
   2271       96905   0.002157
   2272       96903   0.002302
   2273       96607   0.000842
   2274       96606   0.000245
   2275       96600   0.000541
   2276       97605   0.001007
   2277       96944   0.001129
   2278       97942   0.000881
   2279       92904   0.003837
   2280       92568   0.003518
   2281       93241   0.003881
   2282       94263   0.001387
   2283       93588   0.001242
   2284       92232   0.002894
   2285       92233   0.003591
   2286       95605   0.001399
   2287       95274   0.000609
   2288       94604   0.000739
   2289       93930   0.000531
   2290       97931   0.002859
   2291       97930   0.002887
   2292       97943   0.001531
   2293       97269   0.001448
   2294       97264   0.002695
   2295       97588   0.002228
   2296       97252   0.002588
   2297       98595   0.002499
   2298       97949   0.001281
   2299       97279   0.001254
   2300       98596   0.002657
   2301       97929   0.003080
   2302       98613   0.001763
   2303       98285   0.001345
   2304       96952   0.000798
   2305       96614   0.000703
   2306       99615   0.003204
   2307      100962   0.003267
   2308      100296   0.002389
   2309       98614   0.002260
   2310       99269   0.003102
   2311      100950   0.003364
   2312       96564   0.002041
   2313       96899   0.001925
   2314       97906   0.002144
   2315       97570   0.002225
   2316      100588   0.000686
   2317       99241   0.000903
   2318      100246   0.000212
   2319      101593   0.000465
   2320      107961   0.000986
   2321      103604   0.000478
   2322      101586   0.001070
   2323       97908   0.002286
   2324       97910   0.002268
   2325       96566   0.002022
   2326       96228   0.002014
   2327       97572   0.002444
   2328       98583   0.002590
   2329       97912   0.002244
   2330       98919   0.002552
   2331       98588   0.002613
   2332       98252   0.002547
   2333       97921   0.002495
   2334       97585   0.002442
   2335       98258   0.002973
   2336       99933   0.002551
   2337       98589   0.003061
   2338       99593   0.002376
   2339       99254   0.002395
   2340       99588   0.002152
   2341       99585   0.002212
   2342       98241   0.002231
   2343       99922   0.001770
   2344      100257   0.000913
   2345      100597   0.001548
   2346       99925   0.002030
   2347       99246   0.001785
   2348       99583   0.001103
   2349      100266   0.002218
   2350      100936   0.001975
   2351      100269   0.002291
   2352       99596   0.002581
   2353      100606   0.003126
   2354      100943   0.002809
   2355       96589   0.002378
   2356       96588   0.001840
   2357       97253   0.001607
   2358       97254   0.002377
   2359       96914   0.002370
   2360       96576   0.001841
   2361       98597   0.000262
   2362       99609   0.002846
   2363       98926   0.002432
   2364       98253   0.000987
   2365       98607   0.000618
   2366       98270   0.003458
   2367       98951   0.001107
   2368       93576   0.003735
   2369       96271   0.000415
   2370       88188   0.001358
   2371       88520   0.001472
   2372       88174   0.000322
   2373       88509   0.000823
   2377       89506   0.000967
   2378       89172   0.000786
   2379       90508   0.001684
   2380       90845   0.002012
   2381       90178   0.001490
   2382       90510   0.002348
   2383       89511   0.000353
   2384       89177   0.000166
   2385       88843   0.000589
   2386       93200   0.000661
   2387       91853   0.000511
   2388       92868   0.001943
   2389       93879   0.001692
   2390       93536   0.000153
   2391       94550   0.001107
   2392       92522   0.003168
   2393       92527   0.002826
   2394       92189   0.002700
   2395       94207   0.003095
   2396       95552   0.002862
   2397       95888   0.002791
   2398       96560   0.002520
   2399      121479   0.000579
   2400      112625   0.000344
   2401      118540   0.000489
   2402       96230   0.001966
   2403       95892   0.001797
   2404       96567   0.001668
   2405       95895   0.001527
   2406       95556   0.001499
   2407       95891   0.001960
   2408       97574   0.000945
   2409       98581   0.001716
   2410       97234   0.001720
   2411       97237   0.000545
   2412       97913   0.001113
   2413       98249   0.002050
   2414       97233   0.001652
   2415       96897   0.002037
   2416       96900   0.000623
   2417       96563   0.000277
   2418       95893   0.001167
   2419       95553   0.000558
   2420       95218   0.000574
   2421       95221   0.000926
   2422       95219   0.000471
   2423       95890   0.000428
   2424       94211   0.000629
   2425       94886   0.000875
   2426       96561   0.002086
   2427       95554   0.001477
   2428       94881   0.001180
   2429       96224   0.001868
   2430       96559   0.001835
   2431       98573   0.001381
   2432       95214   0.001170
   2433       94878   0.001599
   2434       97227   0.001183
   2435       99243   0.001215
   2436       95555   0.001389
   2437       94883   0.000926
   2438       93533   0.001467
   2439       93531   0.001379
   2440       94547   0.001307
   2441       93872   0.002170
   2442       93196   0.002096
   2443       91847   0.002357
   2444       91178   0.002495
   2445       90505   0.002452
   2446       91180   0.002653
   2447       94884   0.001331
   2448       94551   0.001935
   2449       94216   0.002433
   2450       92194   0.002339
   2451       90513   0.001679
   2452       91185   0.001291
   2453       89847   0.000959
   2454       90854   0.000890
   2455       86521   0.000348
   2456       87175   0.001296
   2457       90515   0.002063
   2458       90197   0.003044
   2459       89862   0.000638
   2460       89523   0.000985
   2461       92913   0.001005
   2462       92912   0.001169
   2463       91560   0.001530
   2464       91224   0.002646
   2465       93253   0.000105
   2466       92237   0.000415
   2467       87874   0.002069
   2468       88205   0.002185
   2469       90218   0.000921
   2470       90554   0.000679
   2471       87534   0.003436
   2472       91226   0.001119
   2473       89187   0.000957
   2478       91182   0.001130
   2479       92193   0.003418
   2485       93592   0.001162
   2486       92576   0.000690
   2487       94269   0.000754
   2488       94609   0.000492
   2489       93933   0.001538
   2490       92241   0.000920
   2491       91562   0.001495
   2492       90555   0.001787
   2493       87206   0.002743
   2494       87538   0.003380
   2495       88853   0.001115
   2496       88519   0.000747
   2497       87542   0.001877
   2498       90221   0.001493
   2499       87875   0.001091
   2500       88884   0.000640
   2501       88521   0.000950
   2502       88518   0.000898
   2503       96613   0.000710
   2504       95614   0.000232
   2505       96612   0.000836
   2506       95277   0.000261
   2507       95940   0.000236
   2508       95278   0.000436
   2509       95281   0.000182
   2510       95604   0.000951
   2511       93935   0.001505
   2512       94276   0.000479
   2513       92928   0.001306
   2514       93941   0.000215
   2515       90230   0.000674
   2516       91234   0.000632
   2517       95283   0.000242
   2518       95952   0.000554
   2519       94950   0.000715
   2520       95955   0.000757
   2521       98621   0.001491
   2522       98625   0.001831
   2523       97288   0.000950
   2524       97961   0.000976
   2525      102302   0.003373
   2526      102295   0.003226
   2527      104323   0.003093
   2528      105322   0.003248
   2529      103327   0.002350
   2530      100298   0.002843
   2531      170650   0.022540
   2532      100929   0.001061
   2533      102604   0.001316
   2534      102947   0.001764
   2535      101605   0.001520
   2536      101608   0.001688
   2537      102614   0.002381
   2538      103627   0.002943
   2539      101612   0.002234
   2540      101617   0.002772
   2541      102626   0.002929
   2542       97893   0.001251
   2543       95208   0.001328
   2544       98897   0.000429
   2545       95536   0.000763
   2546       91582   0.000293
   2547       93605   0.000560
   2548       90915   0.000538
   2549       92934   0.000676
   2550       88234   0.000547
   2551       89564   0.000317
   2552       95288   0.000966
   2553       95958   0.000894
   2554       95292   0.001390
   2555       95959   0.001199
   2556      100645   0.001610
   2557      101991   0.001311
   2558       98299   0.001038
   2559       99311   0.000426
   2562       83493   0.001090
   2563       85500   0.002313
   2564       84847   0.001602
   2565       82154   0.000770
   2566       80797   0.001186
   2567       83818   0.000462
   2568       85162   0.002220
   2569       86161   0.002727
   2570       92850   0.002327
   2571       91841   0.002443
   2572       90161   0.003021
   2573       89487   0.002384
   2574       92505   0.001043
   2575       89480   0.001198
   2576       88149   0.002366
   2577       88155   0.002819
   2578       86481   0.001212
   2579       84223   0.001049
   2580       85883   0.000141
   2581       87551   0.000349
   2582       86892   0.000887
   2583       82546   0.001275
   2584       85902   0.001384
   2585       81162   0.000747
   2586       84528   0.001329
   2587       87876   0.000604
   2588       88883   0.000235
   2589       87543   0.000560
   2590       88550   0.000256
   2595       89505   0.000818
   2596       88838   0.001157
   2597       89503   0.002134
   2598       90173   0.001784
   2599       90842   0.002498
   2600       90170   0.002832
   2601       91510   0.002451
   2602       91174   0.002412
   2603       93194   0.001922
   2604       92855   0.002289
   2605       88216   0.000404
   2606       87210   0.000175
   2608       48163   0.001622
   2609       51962   0.003324
   2610       58364   0.002316
   2611       87168   0.001997
   2612       88832   0.002713
   2613       88829   0.003245
   2614       91172   0.003029
   2615       91170   0.002750
   2693       94160   0.042428
   2705      114592   0.035655
   2706      114268   0.001060
   2707      105928   0.002211
   2708      154952   0.009804
   2709      155952   0.009604
   2710      123752   0.000671
   2711      126021   0.002111
   2712      149994   0.001488
   2713      150802   0.001936
   2714      149449   0.001876
   2715      149721   0.001700
   2716      149173   0.003327
   2717      148894   0.003273
   2718      149448   0.002872
   2719      148896   0.002874
   2720      139091   0.000085
   2721      135654   0.002454
   2722      139081   0.001953
   2723      141838   0.000630
   2724      149440   0.008156
   2725      149164   0.007795
   2726      148615   0.005608
   2727      149989   0.005619
   2728      154452   0.009092
   2729      149716   0.006182
   2730      151590   0.010139
   2731      148887   0.009803
   2732      154184   0.000349
   2733      152901   0.001168
   2734      150788   0.000346
   2735      151315   0.000641
   2736      129295   0.001439
   2737      133125   0.001797
   2738      135981   0.000426
   2739      132184   0.000312
   2740      128023   0.001238
   2741      125770   0.000526
   2742      122873   0.001449
   2743      125133   0.000338
   2744      126422   0.000569
   2745      124489   0.001167
   2746      130277   0.001409
   2747      127063   0.000493
   2748      132209   0.002717
   2749      131889   0.002915
   2750      130598   0.001501
   2751      131238   0.001596
   2752      132206   0.002759
   2753      131247   0.003529
   2754      130603   0.002010
   2755      128350   0.001640
   2756      131580   0.003776
   2757      130617   0.003222
   2758      100681   0.001297
   2759      104706   0.001173
   2760      103369   0.001223
   2761      106051   0.001413
   2762      125781   0.001351
   2763      124814   0.000409
   2764      125143   0.001042
   2765      123529   0.000765
   2766       86931   0.000434
   2767      134453   0.005047
   2768      134451   0.004975
   2769      134136   0.004955
   2774      147245   0.001994
   2775      144004   0.002126
   2776      148353   0.008030
   2777      150035   0.009742
   2778      150034   0.006163
   2779      148914   0.006252
   2780      148347   0.004585
   2781      148346   0.006674
   2782      147785   0.010206
   2783      149483   0.012685
   2784      150026   0.003075
   2785      150038   0.002815
   2786      149493   0.000664
   2787      150025   0.000863
   2788      133149   0.001424
   2789      133159   0.001215
   2790      133487   0.001465
   2791      134128   0.002545
   2792      133494   0.002842
   2793      132852   0.002505
   2794      133175   0.003247
   2795      132853   0.002937
   2796      132214   0.003089
   2797      131893   0.003434
   2798      132217   0.003812
   2799      131574   0.004516
   2800      132538   0.003491
   2801      108750   0.001340
   2802      105056   0.001702
   2803      142794   0.001346
   2804      142208   0.001307
   2805      140082   0.003249
   2806      137896   0.002422
   2807      139434   0.001948
   2808      144575   0.002019
   2809      133814   0.004815
   2810      144589   0.001706
   2811      147805   0.001898
   2812      146637   0.001550
   2813      147506   0.000452
   2814      145747   0.001265
   2815      140653   0.001347
   2816      142155   0.001678
   2817      146911   0.000301
   2818      148878   0.000457
   2819      150530   0.000884
   2820      149443   0.000230
   2821      148612   0.000894
   2822      146604   0.000404
   2823      148312   0.000686
   2824      145123   0.000651
   2825      144544   0.000396
   2826      147486   0.001177
   2827      149445   0.000841
   2828      149447   0.001417
   2829      149446   0.000353
   2830      149172   0.001065
   2831      149174   0.000749
   2832      149450   0.000515
   2833      149452   0.000141
   2834      148059   0.001075
   2835      148617   0.003646
   2836      148899   0.003294
   2837      149999   0.002500
   2838      149723   0.002865
   2839      148893   0.003541
   2840      148895   0.002950
   2841      148335   0.004841
   2842      148620   0.004465
   2843      149169   0.003837
   2844      148614   0.003155
   2845      149993   0.002409
   2846      149995   0.002230
   2847      148898   0.002017
   2848      149726   0.001458
   2849      148636   0.000495
   2850      148067   0.000468
   2851      148907   0.000795
   2852      148912   0.002210
   2853      149183   0.002565
   2854      147490   0.008718
   2855      149462   0.003718
   2856      148340   0.005872
   2857      147483   0.007981
   2858      148622   0.004324
   2859      148328   0.007058
   2860      148053   0.006037
   2861      148608   0.008819
   2862      147478   0.007445
   2863      149179   0.003772
   2864      147211   0.000429
   2865      148646   0.001080
   2866      148381   0.001103
   2867      116377   0.000720
   2868      112419   0.001001
   2869      150266   0.002578
   2870      171231   0.014937
   2871      150800   0.001502
   2872      154955   0.009059
   2873      149988   0.007037
   2874      157159   0.000684
   2875      159680   0.000296
   2876      157412   0.000577
   2877      155209   0.000731
   2878      153954   0.001749
   2879      152393   0.002072
   2880      151342   0.001976
   2881      152401   0.001907
   2882      151876   0.002393
   2883      150807   0.002200
   2884      148904   0.003956
   2885      148633   0.004687
   2886      152930   0.009387
   2887      153953   0.007869
   2888      151337   0.007103
   2889      148619   0.003760
   2890      149458   0.003127
   2891      149177   0.003010
   2892      150286   0.003737
   2893      171054   0.015767
   2894      149998   0.002428
   2895      150004   0.002814
   2896      150015   0.003098
   2897      152147   0.002690
   2898      154477   0.001947
   2899      155731   0.000927
   2900      159698   0.000343
   2901      162193   0.000616
   2902      160780   0.000239
   2903      163385   0.000782
   2904      157203   0.000985
   2905      154742   0.001636
   2906      151373   0.002255
   2907      150838   0.001312
   2908      134448   0.004626
   2909      132216   0.004310
   2910      132540   0.004125
   2911      129329   0.002662
   2912      133819   0.004708
   2913      126112   0.001891
   2914      126757   0.002423
   2915      124503   0.001017
   2916      124502   0.000439
   2917      128689   0.002511
   2918      124505   0.001317
   2919      129979   0.003858
   2920      124834   0.003104
   2921      119975   0.000703
   2922      123221   0.001685
   2923      123536   0.000666
   2924      122563   0.001921
   2925      119966   0.002672
   2926      122234   0.002297
   2928      150032   0.001861
   2929      150033   0.003748
   2930      159477   0.011788
   2931      157189   0.010489
   2932      160155   0.011032
   2933      161006   0.011015
   2934      149765   0.004378
   2935      150304   0.009841
   2936      150303   0.009724
   2937      150314   0.002399
   2938      150854   0.001391
   2939      151912   0.001930
   2940      159737   0.009889
   2941      161014   0.010045
   2942      155463   0.008749
   2943      157168   0.009690
   2944      156451   0.009295
   2945      159472   0.009924
   2946      164332   0.001960
   2947      161005   0.002211
   2948      156737   0.002771
   2949      158157   0.001336
   2951       47760   0.012915
   2952       54435   0.008810
   2953       45698   0.006434
   2954       42848   0.008341
   2955       42827   0.017046
   2956       41470   0.014045
   2963       21464   0.048298
   2966       21778   0.036917
   2967       22718   0.040351
   2968       13584   0.029901
   2969       23030   0.029054
   2970       13066   0.043974
   2971        5218   0.046888
   2973      102030   0.002004
   2979      155413   0.049922
   2989       93823   0.049569
   2990      132408   0.049304
   2992      132727   0.049936
   2994      134950   0.047815
   2995      135581   0.047621
   2996       84455   0.041596
   3002      136840   0.047035
   3003      137152   0.046722
   3033       42144   0.024723
   3034       51909   0.027518
   3035       27575   0.017745
   3036       27574   0.021542
   3037       23952   0.028099
   3038       52263   0.038912
   3041       56892   0.037322
   3043       23338   0.042885
   3045       23028   0.045555
   3049       22716   0.031428
   3050       23646   0.024394
   3051       22404   0.034593
   3052       23340   0.028312
   3053       52974   0.030494
   3054      147416   0.045253
   3055      142381   0.040411
   3056      130488   0.033903
   3057      112279   0.002757
   3058      101554   0.003170
   3059      106933   0.010668
   3060      118203   0.009598
   3061       91464   0.004729
   3062       96847   0.011593
   3063       86118   0.011113
   3064       81101   0.004024
   3068       63354   0.001135
   3070       42187   0.003248
   3077       26373   0.023450
   3078       92836   0.000473
   3079       96539   0.000461
   3080       89140   0.000319
   3081      100575   0.001055
   3082      106717   0.000620
   3083      108731   0.001300
   3084      111735   0.001649
   3085      112058   0.001659
   3086      114704   0.001356
   3087      111076   0.001593
   3088      109072   0.001419
   3089      113722   0.001449
   3090      116361   0.001655
   3091      114061   0.001815
   3092      127062   0.000909
   3093      122868   0.000559
   3094      119299   0.000988
   3095      116343   0.001482
   3096      119289   0.001260
   3097      116353   0.001049
   3098      114364   0.002076
   3099      120934   0.002510
   3100      122877   0.001827
   3101      118005   0.003036
   3102      115712   0.002229
   3103      112080   0.001904
   3104      109720   0.001496
   3105      111045   0.001910
   3106      122856   0.001599
   3107      125434   0.002654
   3108      118625   0.002540
   3109      121549   0.003332
   3110      115344   0.002290
   3111      118611   0.002534
   3112      128314   0.003049
   3113      130874   0.003108
   3114      135949   0.001618
   3115      128622   0.003781
   3116      131820   0.002530
   3117      124758   0.003870
   3118      127324   0.003122
   3119      124128   0.003297
   3120      120231   0.003704
   3121      114998   0.002908
   3122      113031   0.002470
   3123      114976   0.003763
   3124      119241   0.003731
   3125      117615   0.003088
   3126      112347   0.003086
   3127      122160   0.003493
   3128      115298   0.003891
   3129      110994   0.003251
   3130      105669   0.002513
   3131      104333   0.002036
   3132      105998   0.002377
   3133      110341   0.003061
   3134      110345   0.002794
   3135      104617   0.000890
   3136      106307   0.002018
   3137      105981   0.002594
   3138      106328   0.002940
   3139      105977   0.002236
   3140      101994   0.001001
   3141      100323   0.000400
   3143      109411   0.001613
   3144      106059   0.001615
   3145       85247   0.001066
   3146       87574   0.000542
   3147       87256   0.000651
   3148       81208   0.001684
   3149       97977   0.000418
   3150       95631   0.000309
   3151       92939   0.000652
   3152       90585   0.000080
   3153       70257   0.000533
   3154       76819   0.000662
   3155       59051   0.006169
   3156       69096   0.004683
   3157       75764   0.001805
   3158       80116   0.001888
   3159       84481   0.001241
   3160       77748   0.003242
   3161       88455   0.003046
   3162       97859   0.002560
   3163       30173   0.009020
   3164       29848   0.012823
   3165       39170   0.005691
   3166       19674   0.023604
   3167       20877   0.016808
   3168       27576   0.017771
   3169       30175   0.012336
   3170       30524   0.008284
   3171       33873   0.003688
   3172       39528   0.001577
   3173       45736   0.000633
   3175      118330   0.002954
   3176      117350   0.003439
   3177      117023   0.004420
   3178      119311   0.004827
   3179      119636   0.005742
   3180      131251   0.006300
   3181      121262   0.007861
   3182      120287   0.007073
   3183      131128   0.035981
   3188      171106   0.022466
   3189      170798   0.028739
   3190      170996   0.035396
   3191      171053   0.030204
   3202      170725   0.039226
   3205      170868   0.043511
   3210      171152   0.047746
   3211      171258   0.045712
   3212      171257   0.036554
   3213      171105   0.039158
   3269      170934   0.044526
   3270      171256   0.027960
   3276      171262   0.036921
   3277      171261   0.046181
   3278      171260   0.028237
   3281      171259   0.021155
   3286      171229   0.020999
   3291      171107   0.022007
   3292      170997   0.027389
   3293      170936   0.035081
   3294      171195   0.029659
   3305      170494   0.038030
   3308      170727   0.042879
   3313      171196   0.047651
   3314      171235   0.046313
   3315      171236   0.036984
   3316      171155   0.038780
   3368      171108   0.044645
   3369      171237   0.028237
   3376      171238   0.021149
   3380      118983   0.004627
   3381      138088   0.015206
   3382      146252   0.021813
   3383      147702   0.014298
   3384      144775   0.008139
   3385      152072   0.006805
   3386      148828   0.002051
   3387      158981   0.003118
   3388      154150   0.003172
   3389      161949   0.004861
   3390      157365   0.004157
   3391      166134   0.002824
   3392      167046   0.003519
   3393      169124   0.003468
   3394      168291   0.002333
   3395      169635   0.003425
   3396      169338   0.002297
   3397      170185   0.002724
   3398      169926   0.001667
   3399      170209   0.002978
   3400      169949   0.001996
   3401      167826   0.002098
   3402      167935   0.000407
   3403      169154   0.001106
   3404      169481   0.000898
   3405      167364   0.000340
   3406      168799   0.000870
   3407      165832   0.000583
   3408      167491   0.000680
   3409      163718   0.000735
   3410      164811   0.001499
   3411      159875   0.001498
   3412      160723   0.002760
   3413      170434   0.002988
   3414      170452   0.003338
   3415      170002   0.002861
   3416      169531   0.002958
   3417      168416   0.002654
   3418      164628   0.004879
   3419      167192   0.003459
   3420      163706   0.005553
   3421      161745   0.004069
   3422      156153   0.011588
   3423      146546   0.023265
   3424      143882   0.029772
   3425      140252   0.028207
   3426      165528   0.000458
   3427      166029   0.001155
   3428      163550   0.000890
   3429      161364   0.000825
   3430      158780   0.000265
   3431      151571   0.000208
   3432      155438   0.000324
   3433      143033   0.001084
   3434      147454   0.000630
   3435      137503   0.000858
   3436      143609   0.000593
   3437      146282   0.000310
   3438      140601   0.001002
   3439      133082   0.001478
   3440      140274   0.000304
   3441      170513   0.002633
   3442      170609   0.002614
   3443      170341   0.002309
   3444      169907   0.002039
   3445      169996   0.005350
   3446      166444   0.009859
   3447      166289   0.006215
   3448      164448   0.009762
   3449      158755   0.018028
   3450      157599   0.029317
   3451      146838   0.035680
   3452      170168   0.001841
   3453      170498   0.000827
   3454      170734   0.001495
   3455      170737   0.001171
   3456      170746   0.001873
   3457      170835   0.001484
   3458      170893   0.001437
   3459      170969   0.000916
   3460      170953   0.002375
   3461      171028   0.001455
   3462      171063   0.002858
   3463      171084   0.004419
   3464      155680   0.001541
   3465      155674   0.002349
   3466      150485   0.000673
   3467      147712   0.000562
   3468      154665   0.002133
   3469      151563   0.000379
   3470      151013   0.002413
   3471      144189   0.000473
   3472      135915   0.000627
   3473      139952   0.001538
   3474      147418   0.001069
   3475      131783   0.000498
   3476      127930   0.000617
   3477      136217   0.002296
   3478      143284   0.001609
   3479      161344   0.004243
   3480      137777   0.004172
   3481      124386   0.000875
   3482      131452   0.003233
   3483      119840   0.001970
   3484      125670   0.003770
   3485      132409   0.010400
   3486      130167   0.024490
   3487      166050   0.002085
   3489      138489   0.001401
   3490      136942   0.001114
   3491      135383   0.002022
   3492      136648   0.002556
   3493      136025   0.004541
   3494      171250   0.011389
   3495       74878   0.002332
   3496      171136   0.007573
   3497      161025   0.009686
   3499      164352   0.003994
   3500      158866   0.009458
   3501      110763   0.002864
   3502      159531   0.003681
   3503      155530   0.001947
   3504      150869   0.000716
   3505       41287   0.001706
   3506      152195   0.001684
   3507      138540   0.005865
   3508      115401   0.002269
   3509      150599   0.002185
   3511      157475   0.000397
   3512      150870   0.009696
   3513      150600   0.004076
   3514      142227   0.013651
   3515      139473   0.004271
   3516       93979   0.001847
   3518       96328   0.002897
   3519       21621   0.005362
   3520       33634   0.001944
   3521      106414   0.003411
   3524       56366   0.000440
   3526      119661   0.001945
   3527      134457   0.005585
   3528       16998   0.030753
   3531      150057   0.000842
   3532        5649   0.041832
   3533      150601   0.003032
   3534      132549   0.005340
   3537      142523   0.001905
   3538      140703   0.002877
   3540       67790   0.002578
   3541      143123   0.002013
   3542       86610   0.000357
   3543      146971   0.001811
   3544      171254   0.016188
   3546      148957   0.001342
   3547      150602   0.007318
   3548      102039   0.003735
   3549      150603   0.011058
   3550       48967   0.000994
   3551      134769   0.006382
   3552      134135   0.006404
   3553       88940   0.000698
   3554       26500   0.000434
   3555       84283   0.000890
   3556      136983   0.006574
   3560       91285   0.001848
   3561       98006   0.003599
   3563      123881   0.004809
   3564      122582   0.003365
   3565       17545   0.020116
   3568       17822   0.012211
   3571      133505   0.005063
   3572       81257   0.000138
   3573      134459   0.005086
   3575      135088   0.006167
   3576      118392   0.006059
   3577      138086   0.018488
   3578      145955   0.022139
   3579      146834   0.011593
   3580      144477   0.009919
   3581      151277   0.000466
   3582      146246   0.001155
   3583      156394   0.002612
   3584      151272   0.002507
   3585      129977   0.003260
   3586      131902   0.003804
   3587      159641   0.005236
   3588      154899   0.004975
   3589       94280   0.000664
   3590      131892   0.003564
   3591      110418   0.000883
   3592       94282   0.001257
   3593      165313   0.003420
   3594      166742   0.003384
   3595      168151   0.003298
   3596      167468   0.003111
   3597      131246   0.003280
   3598      169321   0.003878
   3599      168886   0.003366
   3600      170059   0.003190
   3601      169602   0.002764
   3602      103372   0.000877
   3603       95306   0.000351
   3604      167575   0.002449
   3605      168983   0.001458
   3606      106737   0.000626
   3607      127386   0.000848
   3608      130279   0.001764
   3609      123540   0.000502
   3610      120946   0.000534
   3611      167155   0.001559
   3612      126116   0.002145
   3613      129655   0.003103
   3614      168135   0.002029
   3615       94949   0.000218
   3616       92569   0.003388
   3617      124508   0.001956
   3618      128693   0.003906
